borough,cd,schooldist,zipcode,address,bldgclass,landuse,numfloors,bldgdepth,yearbuilt,landmark,latitude,longitude
MN,107.0,3.0,10024.0,124 WEST 78 STREET,C,2.0,4.0,66.0,1886.0,,40.7815187,-73.9771721
MN,107.0,3.0,10024.0,126 WEST 78 STREET,C,2.0,4.0,71.0,1886.0,,40.7815406,-73.9772263
MN,107.0,3.0,10024.0,130 WEST 78 STREET,C,2.0,4.0,66.0,1886.0,,40.7815873,-73.977331
MN,107.0,3.0,10024.0,134 WEST 78 STREET,C,2.0,4.0,64.0,1886.0,,40.7816312,-73.9774357
MN,107.0,3.0,10024.0,136 WEST 78 STREET,C,2.0,4.0,56.0,1886.0,,40.781656,-73.9774898
MN,107.0,3.0,10024.0,373 AMSTERDAM AVENUE,C,4.0,5.0,94.0,1890.0,,40.7821969,-73.9786126
MN,102.0,2.0,10014.0,257 BLEECKER STREET,S,4.0,4.0,59.0,1829.0,,40.7312646,-74.0028144
MN,110.0,5.0,10027.0,141 WEST 130 STREET,C,2.0,3.0,48.0,1879.0,,40.8118452,-73.9447466
MN,110.0,5.0,10027.0,139 WEST 130 STREET,C,2.0,3.0,50.0,1882.0,,40.8118204,-73.9446888
MN,110.0,5.0,10027.0,135 WEST 130 STREET,C,2.0,3.0,50.0,1882.0,,40.811771,-73.9445697
MN,110.0,5.0,10027.0,133 WEST 130 STREET,C,2.0,3.0,50.0,1882.0,,40.811749,-73.9445155
MN,110.0,5.0,10027.0,123 WEST 130 STREET,C,2.0,3.0,62.0,1885.0,,40.8116143,-73.9441941
MN,110.0,5.0,10027.0,121 WEST 130 STREET,C,2.0,3.0,50.0,1885.0,,40.8115869,-73.9441363
MN,110.0,5.0,10027.0,117 WEST 130 STREET,C,2.0,3.0,50.0,1885.0,,40.8115374,-73.9440171
MN,110.0,5.0,10027.0,115 WEST 130 STREET,C,2.0,3.0,50.0,1884.0,,40.8115127,-73.9439594
MN,110.0,5.0,10027.0,113 WEST 130 STREET,C,2.0,3.0,99.83,1884.0,,40.8114907,-73.9439052
MN,110.0,5.0,10027.0,107 WEST 130 STREET,P,8.0,3.0,50.0,1884.0,,40.8114137,-73.9437174
MN,110.0,5.0,10027.0,105 WEST 130 STREET,C,2.0,3.0,75.0,1884.0,,40.8113863,-73.9436524
MN,110.0,5.0,10027.0,103 WEST 130 STREET,B,1.0,3.0,99.83,1884.0,,40.8113588,-73.943591
MN,110.0,5.0,10027.0,104 WEST 131 STREET,M,8.0,3.0,48.0,1884.0,,40.811625,-73.9434535
MN,110.0,5.0,10027.0,108 WEST 131 STREET,B,1.0,4.0,48.0,1884.0,,40.8116717,-73.9435619
MN,110.0,5.0,10027.0,110 WEST 131 STREET,S,4.0,3.0,52.0,1884.0,,40.8116964,-73.9436196
MN,110.0,5.0,10027.0,112 WEST 131 STREET,M,8.0,3.0,48.0,1884.0,,40.8117184,-73.9436738
MN,110.0,5.0,10027.0,116 WEST 131 STREET,C,2.0,3.0,48.0,1884.0,,40.8117624,-73.9437785
MN,110.0,5.0,10027.0,118 WEST 131 STREET,C,2.0,3.0,48.0,1885.0,,40.8117871,-73.9438327
MN,110.0,5.0,10027.0,120 WEST 131 STREET,B,1.0,3.0,50.0,1885.0,,40.8118118,-73.9438941
MN,110.0,5.0,10027.0,124 WEST 131 STREET,C,2.0,3.0,48.0,1885.0,,40.8118613,-73.9440096
MN,110.0,5.0,10027.0,126 WEST 131 STREET,B,1.0,3.0,48.0,1887.0,,40.811886,-73.944071
MN,110.0,5.0,10027.0,130 WEST 131 STREET,C,2.0,3.0,48.0,1887.0,,40.811941,-73.944201
MN,110.0,5.0,10027.0,132 WEST 131 STREET,C,2.0,3.0,48.0,1887.0,,40.8119657,-73.9442624
MN,110.0,5.0,10027.0,134 WEST 131 STREET,C,2.0,3.0,48.0,1887.0,,40.8119932,-73.9443238
MN,110.0,5.0,10027.0,136 WEST 131 STREET,C,2.0,3.0,48.0,1886.0,,40.8120179,-73.9443852
MN,110.0,5.0,10027.0,140 WEST 131 STREET,C,2.0,3.0,50.0,1886.0,,40.8120619,-73.9444899
MN,110.0,5.0,10027.0,146 WEST 131 STREET,M,8.0,2.0,90.0,1883.0,,40.8121443,-73.944685
MN,110.0,5.0,10027.0,148 WEST 131 STREET,C,2.0,5.0,81.0,1896.0,,40.8121883,-73.9447897
MN,110.0,5.0,10027.0,150 WEST 131 STREET,C,2.0,5.0,81.0,1896.0,,40.8122213,-73.9448727
MN,110.0,5.0,10027.0,152 WEST 131 STREET,C,2.0,5.0,81.0,1896.0,,40.8122542,-73.9449522
MN,110.0,5.0,10027.0,154 WEST 131 STREET,C,2.0,5.0,81.0,1896.0,,40.8122899,-73.9450316
MN,110.0,5.0,10027.0,156 WEST 131 STREET,C,2.0,5.0,81.0,1896.0,,40.8123229,-73.9451111
MN,110.0,5.0,10027.0,137 WEST 130 STREET,B,1.0,3.0,50.0,1882.0,,40.8117957,-73.9446311
MN,110.0,5.0,10027.0,131 WEST 130 STREET,C,2.0,3.0,55.0,1881.0,,40.8117243,-73.9444613
MN,110.0,5.0,10027.0,119 WEST 130 STREET,C,2.0,3.0,62.0,1885.0,,40.8115621,-73.9440749
MN,102.0,2.0,10014.0,259 BLEECKER STREET,C,4.0,6.0,67.0,1904.0,,40.7313662,-74.0028324
MN,102.0,2.0,10014.0,269 BLEECKER STREET,M,8.0,3.0,32.0,1836.0,,40.7315089,-74.0029154
MN,102.0,2.0,10014.0,271 BLEECKER STREET,S,4.0,3.0,42.0,1836.0,,40.7315391,-74.0029334
MN,102.0,2.0,10014.0,273 BLEECKER STREET,K,4.0,3.0,78.0,1921.0,,40.7315857,-74.0029623
MN,102.0,2.0,10014.0,275 BLEECKER STREET,S,4.0,4.0,78.0,1818.0,,40.7316489,-74.0029984
MN,102.0,2.0,10014.0,277 BLEECKER STREET,C,2.0,6.0,80.0,1901.0,,40.731712,-74.0030381
MN,102.0,2.0,10014.0,30 JONES STREET,C,2.0,3.0,54.0,1844.0,INDIVIDUAL LANDMARK,40.7316873,-74.0028108
MN,102.0,2.0,10014.0,26 JONES STREET,C,2.0,3.0,64.0,1844.0,INDIVIDUAL LANDMARK,40.731734,-74.0026773
MN,107.0,3.0,10024.0,371 AMSTERDAM AVENUE,S,4.0,5.0,99.0,1888.0,,40.7821008,-73.978674
MN,107.0,3.0,10024.0,131 WEST 77 STREET,C,2.0,4.0,84.0,1888.0,,40.7813266,-73.9774863
MN,107.0,3.0,10024.0,121 WEST 77 STREET,C,2.0,4.0,69.0,1891.0,,40.781192,-73.9771722
MN,107.0,3.0,10024.0,113 WEST 77 STREET,C,2.0,4.0,69.0,1891.0,,40.7810877,-73.9769303
MN,107.0,3.0,10024.0,106 WEST 78 STREET,C,2.0,4.0,92.0,1892.0,,40.7812935,-73.9766486
MN,107.0,3.0,10024.0,114 WEST 78 STREET,B,1.0,4.0,56.17,1886.0,,40.7814061,-73.9769122
MN,107.0,3.0,10024.0,128 WEST 78 STREET,C,2.0,4.0,66.0,1886.0,,40.7815653,-73.9772804
MN,107.0,3.0,10024.0,132 WEST 78 STREET,C,2.0,5.0,62.0,1886.0,,40.7816093,-73.9773815
MN,107.0,3.0,10024.0,105 WEST 77 STREET,R,4.0,5.5,0.0,1892.0,,40.7809943,-73.9767281
MN,107.0,3.0,10024.0,127 WEST 77 STREET,R,2.0,4.0,0.0,1888.0,,40.7812717,-73.9773599
MN,107.0,3.0,10024.0,169 WEST 78 STREET,D,3.0,5.0,85.0,1891.0,,40.7824713,-73.978255
MN,107.0,3.0,10024.0,161 WEST 78 STREET,A,1.0,4.0,68.0,1890.0,,40.7823697,-73.9780131
MN,107.0,3.0,10024.0,159 WEST 78 STREET,C,2.0,4.0,68.0,1890.0,,40.782345,-73.9779554
MN,107.0,3.0,10024.0,155 WEST 78 STREET,C,2.0,4.0,55.0,1890.0,,40.7822955,-73.9778326
MN,107.0,3.0,10024.0,153 WEST 78 STREET,C,2.0,4.0,69.0,1890.0,,40.7822681,-73.9777676
MN,107.0,3.0,10024.0,151 WEST 78 STREET,C,2.0,3.0,55.0,1890.0,,40.7822269,-73.9776738
MN,107.0,3.0,10024.0,145 WEST 78 STREET,C,2.0,4.0,67.0,1890.0,,40.782161,-73.9775149
MN,107.0,3.0,10024.0,143 WEST 78 STREET,B,1.0,3.0,55.0,1890.0,,40.7821335,-73.9774499
MN,107.0,3.0,10024.0,141 WEST 78 STREET,C,2.0,3.0,65.0,1890.0,,40.7821061,-73.9773849
MN,107.0,3.0,10024.0,137 WEST 78 STREET,B,1.0,3.0,55.0,1890.0,,40.7820539,-73.9772622
MN,107.0,3.0,10024.0,135 WEST 78 STREET,C,2.0,3.0,55.0,1890.0,,40.7820292,-73.9771972
MN,107.0,3.0,10024.0,133 WEST 78 STREET,A,1.0,4.0,75.0,1890.0,,40.7820017,-73.9771358
MN,107.0,3.0,10024.0,131 WEST 78 STREET,C,2.0,4.0,67.0,1886.0,,40.781977,-73.9770781
MN,107.0,3.0,10024.0,127 WEST 78 STREET,C,2.0,3.0,65.0,1886.0,,40.7819331,-73.9769734
MN,107.0,3.0,10024.0,125 WEST 78 STREET,C,2.0,3.0,65.0,1886.0,,40.7819111,-73.9769228
MN,107.0,3.0,10024.0,121 WEST 78 STREET,C,2.0,4.0,65.0,1886.0,,40.7818672,-73.9768181
MN,107.0,3.0,10024.0,119 WEST 78 STREET,A,1.0,3.0,50.0,1884.0,,40.7818452,-73.9767603
MN,107.0,3.0,10024.0,115 WEST 78 STREET,C,2.0,3.0,60.0,1884.0,,40.7818013,-73.9766629
MN,107.0,3.0,10024.0,113 WEST 78 STREET,C,2.0,4.0,80.0,1884.0,,40.7817793,-73.9766087
MN,107.0,3.0,10024.0,109 WEST 78 STREET,C,2.0,3.0,60.0,1884.0,,40.7817354,-73.9765004
MN,107.0,3.0,10024.0,107 WEST 78 STREET,C,2.0,3.0,50.0,1891.0,,40.7817106,-73.9764462
MN,107.0,3.0,10024.0,392 COLUMBUS AVENUE,C,4.0,5.0,18.5,1881.0,,40.7818477,-73.9757962
MN,107.0,3.0,10024.0,102 WEST 79 STREET,D,4.0,6.0,61.0,1933.0,,40.7818752,-73.9759515
MN,107.0,3.0,10024.0,157 WEST 78 STREET,C,2.0,4.0,69.0,1890.0,,40.7823203,-73.977894
MN,107.0,3.0,10024.0,147 WEST 78 STREET,C,2.0,3.0,67.0,1890.0,,40.7821885,-73.9775799
MN,107.0,3.0,10024.0,139 WEST 78 STREET,B,1.0,3.0,65.0,1890.0,,40.7820814,-73.9773236
MN,102.0,2.0,10014.0,22 JONES STREET,D,4.0,6.0,96.0,1895.0,,40.7317724,-74.0025726
MN,102.0,2.0,10014.0,20 JONES STREET,S,4.0,3.0,54.0,1844.0,,40.731863,-74.0024969
MN,102.0,2.0,10014.0,18 JONES STREET,C,2.0,3.0,54.0,1844.0,,40.7318877,-74.0024283
MN,102.0,2.0,10014.0,16 JONES STREET,W,8.0,3.0,98.0,1928.0,,40.7318053,-74.0023597
MN,102.0,2.0,10014.0,14 JONES STREET,C,2.0,5.0,84.0,1887.0,,40.7318794,-74.0022551
MN,102.0,2.0,10014.0,12 JONES STREET,D,3.0,8.0,82.0,1902.0,,40.7319398,-74.0020891
MN,102.0,2.0,10014.0,8 JONES STREET,C,2.0,6.0,74.0,1872.0,,40.7319975,-74.0019268
MN,102.0,2.0,10014.0,6 JONES STREET,C,2.0,6.0,74.0,1872.0,,40.7320249,-74.0018438
MN,110.0,5.0,10027.0,109 WEST 130 STREET,C,2.0,3.0,50.0,1884.0,,40.8114385,-73.9437824
MN,110.0,5.0,10027.0,106 WEST 131 STREET,B,1.0,3.0,48.0,1884.0,,40.8116469,-73.9435041
MN,110.0,5.0,10027.0,114 WEST 131 STREET,C,2.0,3.0,48.0,1884.0,,40.8117404,-73.9437244
MN,110.0,5.0,10027.0,122 WEST 131 STREET,C,2.0,3.0,48.0,1885.0,,40.8118365,-73.9439519
MN,110.0,5.0,10027.0,128 WEST 131 STREET,C,2.0,3.0,48.0,1887.0,,40.8119135,-73.944136
MN,110.0,5.0,10027.0,138 WEST 131 STREET,C,2.0,3.0,50.0,1886.0,,40.8120399,-73.9444394
MN,110.0,5.0,10027.0,157 WEST 131 STREET,C,2.0,3.0,56.0,1886.0,,40.8126081,-73.9446123
MN,110.0,5.0,10027.0,153 WEST 131 STREET,B,1.0,3.0,50.0,1886.0,,40.8125614,-73.944504
MN,110.0,5.0,10027.0,151 WEST 131 STREET,C,2.0,3.0,73.0,1886.0,,40.8125367,-73.9444426
MN,110.0,5.0,10027.0,149 WEST 131 STREET,C,2.0,3.0,50.0,1886.0,,40.8125092,-73.9443776
MN,110.0,5.0,10027.0,147 WEST 131 STREET,C,2.0,3.0,50.0,1886.0,,40.8124817,-73.9443162
MN,110.0,5.0,10027.0,143 WEST 131 STREET,C,2.0,3.0,50.0,1886.0,,40.8124323,-73.9441898
MN,110.0,5.0,10027.0,141 WEST 131 STREET,C,2.0,3.0,56.0,1885.0,,40.8124075,-73.9441356
MN,110.0,5.0,10027.0,135 WEST 131 STREET,C,2.0,3.0,53.0,1888.0,,40.8123416,-73.9439767
MN,110.0,5.0,10027.0,131 WEST 131 STREET,C,2.0,3.0,53.0,1888.0,,40.8122949,-73.9438684
MN,110.0,5.0,10027.0,129 WEST 131 STREET,B,1.0,4.0,53.0,1889.0,,40.8122729,-73.9438178
MN,110.0,5.0,10027.0,127 WEST 131 STREET,C,2.0,3.0,57.0,1889.0,,40.8122509,-73.9437637
MN,110.0,5.0,10027.0,117 WEST 131 STREET,B,1.0,4.0,79.0,2006.0,,40.8121327,-73.943482
MN,110.0,5.0,10027.0,115 WEST 131 STREET,M,8.0,3.0,54.0,1890.0,,40.8121108,-73.9434278
MN,110.0,5.0,10027.0,111 WEST 131 STREET,C,2.0,3.0,53.0,1890.0,,40.812064,-73.9433195
MN,110.0,5.0,10027.0,109 WEST 131 STREET,C,2.0,3.0,46.0,1885.0,,40.8120393,-73.9432617
MN,110.0,5.0,10027.0,107 WEST 131 STREET,B,1.0,3.0,52.0,1885.0,,40.8120146,-73.9432003
MN,110.0,5.0,10027.0,103 WEST 131 STREET,C,2.0,4.0,53.0,1885.0,,40.8119651,-73.9430811
MN,110.0,5.0,10027.0,102 WEST 132 STREET,C,2.0,3.0,58.0,1886.0,,40.8122066,-73.9429003
MN,110.0,5.0,10027.0,106 WEST 132 STREET,C,2.0,3.0,47.0,1886.0,,40.8122505,-73.943005
MN,110.0,5.0,10027.0,116 WEST 132 STREET,B,1.0,3.0,48.0,1896.0,,40.8123742,-73.9433012
MN,110.0,5.0,10027.0,120 WEST 132 STREET,C,2.0,3.0,48.0,1894.0,,40.8124182,-73.9434059
MN,110.0,5.0,10027.0,122 WEST 132 STREET,A,1.0,3.0,50.0,1894.0,,40.8124401,-73.9434564
MN,110.0,5.0,10027.0,126 WEST 132 STREET,B,1.0,3.0,52.0,2005.0,,40.8124841,-73.9435576
MN,110.0,5.0,10027.0,128 WEST 132 STREET,B,1.0,3.0,52.0,2005.0,,40.8125033,-73.9436081
MN,110.0,5.0,10027.0,132 WEST 132 STREET,A,1.0,3.0,50.0,1893.0,,40.8125446,-73.9437056
MN,110.0,5.0,10027.0,136 WEST 132 STREET,C,2.0,3.0,50.0,1893.0,,40.8125858,-73.9437995
MN,110.0,5.0,10027.0,138 WEST 132 STREET,B,1.0,3.0,46.0,2004.0,,40.8126078,-73.9438501
MN,110.0,5.0,10027.0,144 WEST 132 STREET,B,1.0,3.0,52.0,1892.0,,40.812671,-73.9440054
MN,110.0,5.0,10027.0,148 WEST 132 STREET,C,2.0,3.0,48.0,1892.0,,40.8127094,-73.9440956
MN,102.0,2.0,10014.0,168 WEST 4 STREET,C,4.0,6.0,53.0,1903.0,,40.7320085,-74.0016417
MN,102.0,2.0,10014.0,166 WEST 4 STREET,S,4.0,5.0,41.0,1890.0,,40.7319453,-74.0015443
MN,102.0,2.0,10014.0,162 WEST 4 STREET,C,4.0,5.0,41.0,1891.0,,40.7318383,-74.0014108
MN,102.0,2.0,10014.0,5 CORNELIA STREET,C,4.0,5.0,70.0,1890.0,,40.7318081,-74.0015154
MN,102.0,2.0,10014.0,13 CORNELIA STREET,C,2.0,5.0,40.0,1878.0,,40.7316571,-74.0018257
MN,107.0,3.0,10024.0,129 WEST 78 STREET,C,2.0,3.0,50.0,1886.0,,40.781955,-73.9770239
MN,107.0,3.0,10024.0,123 WEST 78 STREET,C,2.0,3.0,65.0,1886.0,,40.7818919,-73.9768759
MN,107.0,3.0,10024.0,117 WEST 78 STREET,B,1.0,3.0,50.0,1884.0,,40.7818232,-73.9767098
MN,107.0,3.0,10024.0,111 WEST 78 STREET,B,1.0,3.0,50.0,1884.0,,40.7817573,-73.9765546
MN,107.0,3.0,10024.0,103 WEST 78 STREET,B,1.0,3.0,55.0,1891.0,,40.7816667,-73.9763415
MN,107.0,3.0,10024.0,110 WEST 79 STREET,S,4.0,4.0,51.0,1881.0,,40.7819301,-73.9760815
MN,107.0,3.0,10024.0,105 WEST 78 STREET,R,2.0,3.0,0.0,1891.0,,40.7816887,-73.9763921
MN,107.0,3.0,10024.0,386 COLUMBUS AVENUE,R,4.0,18.0,80.0,1985.0,,40.7817462,-73.9760129
MN,107.0,3.0,10024.0,130 WEST 79 STREET,R,4.0,19.0,0.0,1988.0,,40.782224,-73.9768758
MN,107.0,3.0,10024.0,172 WEST 79 STREET,R,4.0,19.0,102.0,1935.0,,40.7827732,-73.9781863
MN,107.0,3.0,10024.0,101 WEST 78 STREET,R,4.0,7.0,100.0,1886.0,,40.7815898,-73.9761538
MN,107.0,3.0,10023.0,267 WEST 70 STREET,D,3.0,6.0,87.0,1924.0,,40.7784458,-73.984734
MN,107.0,3.0,10023.0,261 WEST 70 STREET,C,2.0,4.0,70.0,1895.0,,40.7783717,-73.9845607
MN,107.0,3.0,10023.0,259 WEST 70 STREET,C,2.0,4.0,70.0,1895.0,,40.7783497,-73.9845101
MN,107.0,3.0,10023.0,255 WEST 70 STREET,C,2.0,3.0,51.0,1886.0,,40.7783058,-73.9844018
MN,107.0,3.0,10023.0,251 WEST 70 STREET,C,2.0,3.0,63.0,1886.0,,40.7782728,-73.9843224
MN,107.0,3.0,10023.0,235 WEST 70 STREET,D,3.0,6.0,69.0,1967.0,,40.7780587,-73.9838133
MN,107.0,3.0,10023.0,225 WEST 70 STREET,D,3.0,6.0,65.0,1968.0,,40.7779571,-73.9835714
MN,107.0,3.0,10023.0,223 WEST 70 STREET,C,2.0,5.0,79.0,1894.0,,40.7779077,-73.9834595
MN,107.0,3.0,10023.0,219 WEST 70 STREET,C,2.0,5.0,79.0,1894.0,,40.7778692,-73.983362
MN,107.0,3.0,10023.0,217 WEST 70 STREET,C,2.0,5.0,79.0,1894.0,,40.7778473,-73.9833151
MN,107.0,3.0,10023.0,213 WEST 70 STREET,C,4.0,5.0,70.0,1894.0,,40.7778061,-73.9832176
MN,107.0,3.0,10023.0,211 WEST 70 STREET,C,2.0,5.0,75.0,1894.0,,40.7777841,-73.9831635
MN,107.0,3.0,10023.0,212 WEST 71 STREET,S,4.0,4.0,89.0,1891.0,,40.7780531,-73.9830081
MN,107.0,3.0,10023.0,214 WEST 71 STREET,C,2.0,3.0,63.0,1891.0,,40.778075,-73.9830659
MN,107.0,3.0,10023.0,224 WEST 71 STREET,B,1.0,3.0,52.0,1891.0,,40.7781958,-73.9833475
MN,107.0,3.0,10023.0,226 WEST 71 STREET,A,1.0,6.0,65.0,1892.0,,40.7782206,-73.9834053
MN,107.0,3.0,10023.0,238 WEST 71 STREET,C,2.0,4.0,66.0,1892.0,,40.7783798,-73.9837844
MN,107.0,3.0,10023.0,242 WEST 71 STREET,C,2.0,4.0,54.0,1892.0,,40.778432,-73.9839107
MN,107.0,3.0,10023.0,244 WEST 71 STREET,C,2.0,4.0,54.0,1892.0,,40.7784594,-73.9839757
MN,107.0,3.0,10023.0,246 WEST 71 STREET,C,2.0,3.0,54.0,1892.0,,40.7784869,-73.9840371
MN,107.0,3.0,10023.0,248 WEST 71 STREET,A,1.0,4.0,66.0,1892.0,,40.7785143,-73.9841021
MN,107.0,3.0,10023.0,252 WEST 71 STREET,A,1.0,4.0,54.0,1892.0,,40.7785665,-73.9842284
MN,107.0,3.0,10023.0,254 WEST 71 STREET,C,2.0,4.0,66.0,1892.0,,40.778594,-73.9842934
MN,107.0,3.0,10023.0,260 WEST 71 STREET,A,1.0,3.0,54.0,1892.0,,40.7786599,-73.9844523
MN,107.0,3.0,10023.0,262 WEST 71 STREET,A,1.0,4.0,64.0,1892.0,,40.7786818,-73.9845064
MN,102.0,2.0,10014.0,21 CORNELIA STREET,A,1.0,3.0,40.0,1845.0,,40.7316077,-74.0021829
MN,102.0,2.0,10014.0,23 CORNELIA STREET,A,1.0,3.0,95.0,1912.0,,40.731583,-74.0022515
MN,102.0,2.0,10014.0,25 CORNELIA STREET,C,2.0,6.0,84.0,1903.0,,40.7315473,-74.0023561
MN,107.0,3.0,10023.0,266 WEST 71 STREET,H,5.0,3.0,55.0,1892.0,,40.7787285,-73.9846111
MN,107.0,3.0,10023.0,274 WEST 71 STREET,C,2.0,3.0,64.0,1887.0,,40.7787532,-73.9846689
MN,107.0,3.0,10023.0,232 WEST END AVENUE,M,8.0,4.0,69.0,1877.0,,40.7787148,-73.9849072
MN,107.0,3.0,10023.0,271 WEST 70 STREET,C,2.0,4.0,50.0,1886.0,,40.7785035,-73.9848712
MN,107.0,3.0,10023.0,263 WEST 70 STREET,C,2.0,4.0,54.0,1889.0,,40.7783964,-73.9846148
MN,107.0,3.0,10023.0,257 WEST 70 STREET,B,1.0,4.0,69.0,1895.0,,40.7783277,-73.984456
MN,107.0,3.0,10023.0,221 WEST 70 STREET,C,2.0,5.0,79.0,1894.0,,40.7778884,-73.9834126
MN,107.0,3.0,10023.0,215 WEST 70 STREET,C,2.0,5.0,78.0,1894.0,,40.777828,-73.9832682
MN,107.0,3.0,10023.0,222 WEST 71 STREET,C,2.0,3.0,64.0,1891.0,,40.7781711,-73.9832897
MN,107.0,3.0,10023.0,240 WEST 71 STREET,A,1.0,3.0,68.0,1892.0,,40.7784073,-73.9838457
MN,107.0,3.0,10023.0,250 WEST 71 STREET,C,2.0,3.0,66.0,1892.0,,40.778539,-73.9841634
MN,107.0,3.0,10023.0,258 WEST 71 STREET,C,2.0,3.0,54.0,1892.0,,40.7786379,-73.9843981
MN,107.0,3.0,10023.0,264 WEST 71 STREET,A,1.0,6.0,64.17,1892.0,,40.7787065,-73.984557
MN,107.0,3.0,10023.0,276 WEST 71 STREET,C,2.0,4.0,64.0,1887.0,,40.7788054,-73.9847122
MN,107.0,3.0,10023.0,246 WEST END AVENUE,D,3.0,13.0,92.0,1913.0,,40.7791978,-73.9845099
MN,107.0,3.0,10023.0,271 WEST 71 STREET,A,1.0,3.0,50.0,1887.0,,40.7790853,-73.9843294
MN,107.0,3.0,10023.0,267 WEST 71 STREET,C,2.0,4.0,62.0,1887.0,,40.7790386,-73.9842211
MN,107.0,3.0,10023.0,265 WEST 71 STREET,C,2.0,3.0,62.0,1887.0,,40.7790166,-73.9841706
MN,107.0,3.0,10023.0,261 WEST 71 STREET,C,2.0,3.0,50.0,1887.0,,40.7789837,-73.9840911
MN,107.0,3.0,10023.0,251 WEST 71 STREET,D,4.0,6.0,88.0,1925.0,,40.7788601,-73.983759
MN,107.0,3.0,10023.0,245 WEST 71 STREET,B,1.0,4.0,60.0,1886.0,,40.7788025,-73.9836254
MN,107.0,3.0,10023.0,241 WEST 71 STREET,C,2.0,3.0,72.0,1886.0,,40.7787558,-73.9835135
MN,107.0,3.0,10023.0,239 WEST 71 STREET,A,1.0,4.0,66.0,1886.0,,40.7787311,-73.9834557
MN,107.0,3.0,10023.0,219 WEST 71 STREET,S,4.0,4.0,68.0,1891.0,,40.7785032,-73.9829141
MN,107.0,3.0,10023.0,217 WEST 71 STREET,C,2.0,4.0,68.0,1891.0,,40.7784785,-73.98286
MN,107.0,3.0,10023.0,213 WEST 71 STREET,C,2.0,4.0,60.0,1892.0,,40.7784236,-73.9827409
MN,107.0,3.0,10023.0,216 WEST 72 STREET,C,2.0,5.0,102.0,1888.0,,40.7787969,-73.9828166
MN,107.0,3.0,10023.0,222 WEST 72 STREET,C,2.0,5.0,91.0,1887.0,,40.7788628,-73.9829754
MN,107.0,3.0,10023.0,224 WEST 72 STREET,C,4.0,5.0,92.0,1887.0,,40.7788902,-73.9830404
MN,107.0,3.0,10023.0,226 WEST 72 STREET,C,4.0,5.0,90.0,1898.0,,40.7789177,-73.9831054
MN,107.0,3.0,10023.0,228 WEST 72 STREET,C,4.0,6.0,90.0,1897.0,,40.7789506,-73.9831812
MN,107.0,3.0,10023.0,230 WEST 72 STREET,D,4.0,6.0,102.0,1896.0,,40.7789863,-73.9832643
MN,107.0,3.0,10023.0,236 WEST 72 STREET,M,8.0,6.0,102.0,1928.0,,40.7790193,-73.9833473
MN,107.0,3.0,10023.0,238 WEST 72 STREET,C,4.0,5.0,74.0,1887.0,,40.7790522,-73.9834195
MN,107.0,3.0,10023.0,240 WEST 72 STREET,C,4.0,5.0,100.0,1887.0,,40.7790797,-73.9834845
MN,107.0,3.0,10023.0,250 WEST 72 STREET,C,2.0,5.0,73.0,1888.0,,40.7792032,-73.9838094
MN,110.0,5.0,10027.0,152 WEST 132 STREET,C,2.0,3.0,48.0,1892.0,,40.8127479,-73.9441895
MN,110.0,5.0,10027.0,154 WEST 132 STREET,A,1.0,3.0,47.0,1892.0,,40.8127699,-73.9442365
MN,110.0,5.0,10027.0,158 WEST 132 STREET,C,2.0,4.0,52.0,1886.0,,40.8128084,-73.9443304
MN,110.0,5.0,10027.0,162 WEST 132 STREET,C,2.0,3.0,52.0,1886.0,,40.8128633,-73.9444604
MN,110.0,5.0,10027.0,164 WEST 132 STREET,C,2.0,3.0,52.0,1884.0,,40.812888,-73.9445182
MN,110.0,5.0,10027.0,166 WEST 132 STREET,C,2.0,3.0,52.0,1896.0,,40.8129155,-73.9445832
MN,110.0,5.0,10027.0,159 WEST 131 STREET,B,1.0,3.0,49.0,1886.0,,40.8126301,-73.9446665
MN,110.0,5.0,10027.0,155 WEST 131 STREET,C,2.0,3.0,50.0,1886.0,,40.8125861,-73.9445581
MN,110.0,5.0,10027.0,145 WEST 131 STREET,C,2.0,3.0,49.0,1886.0,,40.812457,-73.9442548
MN,110.0,5.0,10027.0,139 WEST 131 STREET,A,1.0,3.0,56.0,1885.0,,40.8123856,-73.9440815
MN,110.0,5.0,10027.0,133 WEST 131 STREET,C,2.0,3.0,53.0,1888.0,,40.8123169,-73.9439226
MN,110.0,5.0,10027.0,125 WEST 131 STREET,B,1.0,3.0,55.0,1889.0,,40.8122289,-73.9437095
MN,110.0,5.0,10027.0,119 WEST 131 STREET,C,2.0,3.0,53.0,1889.0,,40.8121575,-73.9435398
MN,110.0,5.0,10027.0,113 WEST 131 STREET,C,2.0,3.0,56.0,1890.0,,40.8120888,-73.9433737
MN,110.0,5.0,10027.0,105 WEST 131 STREET,B,1.0,3.0,52.0,1885.0,,40.8119899,-73.9431425
MN,110.0,5.0,10027.0,118 WEST 132 STREET,C,2.0,3.0,48.0,1894.0,,40.8123989,-73.9433553
MN,110.0,5.0,10027.0,124 WEST 132 STREET,B,1.0,3.0,50.0,1894.0,,40.8124621,-73.943507
MN,110.0,5.0,10027.0,130 WEST 132 STREET,B,1.0,3.0,52.0,2005.0,,40.8125253,-73.9436551
MN,110.0,5.0,10027.0,134 WEST 132 STREET,C,2.0,3.0,50.0,1893.0,,40.8125665,-73.9437526
MN,110.0,5.0,10027.0,140 WEST 132 STREET,C,2.0,3.0,46.0,2004.0,,40.8126297,-73.9439042
