name,longitude,latitude
9 Ave & W 18 St,-74.00366443,40.74317449
Marble Hill Ave & W 227 St,-73.90941,40.87655
Adams St & Prospect St,-73.98869812488556,40.70076308326151
21 St & Queens Plaza North,-73.94335788,40.75325964
Webster Ave & E 166 St,-73.911259,40.828975
Sheridan Ave & E 172 St,-73.911479,40.840494
36 St & Queens Blvd,-73.92901,40.74408
E 81 St & Park Ave,-73.9590097,40.77677702
Pitt St & Stanton St,-73.98178024,40.71926081
E 2 St & Ave A,-73.98583620786667,40.72307749068673
Spruce St & Nassau St,-74.00552427,40.71146364
Astoria Park S & Shore Blvd,-73.927631,40.7767
Amsterdam Ave & W 131 St,-73.954295,40.816355
Lenox Ave & W 126 St,-73.9452087,40.808442
Marcy Ave & Lynch St,-73.953168,40.702753
E 12 St & Ave C,-73.976831,40.727243
Cooper Square & Astor Pl,-73.99075269699097,40.72951496224949
South End Ave & Albany St,-74.016538,40.709957
Dyckman St & Henshaw St,-73.92936,40.867357
Perry St & Greenwich Ave,-74.000939,40.735918
Willis Ave & E 143 St,-73.92037,40.812299
10 Ave & W 14 St,-74.00831580162048,40.74198159994023
Stagg St & Union Ave,-73.95095259,40.70877084
35 Ave & 37 St,-73.9236611,40.7557327
Frederick Douglass Blvd & W 117 St,-73.954692,40.805159
E 1 St & 1 Ave,-73.98864984512329,40.72335597960796
Washington St & Gansevoort St,-74.008119,40.739323
36 Ave & 10 St,-73.9411265,40.7614376
E 9 St & Ave C,-73.97768752,40.72521311
Bradley Ave & Greenpoint Ave,-73.93478840589523,40.73565914819229
Adam Clayton Powell Blvd & W 130 St,-73.946168,40.812346
St Marks Pl & 1 Ave,-73.98564945,40.72779126
Maiden Ln & Pearl St,-74.00731853,40.70706456
12 Ave & W 40 St,-74.00277668,40.76087502
28 Ave & 44 St,-73.91065120697021,40.76408932350688
48 St & Barnett Ave,-73.91540944576263,40.75001640425933
3 Ave & E 163 St,-73.908699,40.823872
W 190 St & St Nicholas Ave,-73.929513,40.854788
56 St & Arnold Ave,-73.909,40.71484
Willis Ave & Bruckner Blvd,-73.925177,40.805701
Metropolitan Ave & Stewart Ave,-73.92793,40.71401
Allen St & Stanton St,-73.989111,40.722055
Bradhurst Ave & W 148 St,-73.941616,40.825125
57 Rd & 58 St,-73.91215,40.72235
E 97 St & 3 Ave,-73.94860294,40.7859201
E 50 St & Park Ave,-73.974235,40.757334
Steinway St & 28 Ave,-73.9136695,40.7656251
E 2 St & Ave C,-73.98085795,40.7208736
Pike St & Monroe St,-73.99193043,40.71173107
W 33 St & 10 Ave,-73.99937599897385,40.75377336836039
Bushwick Ave & Forrest St,-73.93641,40.70076
Central Park W & W 103 St,-73.96188408136368,40.79558954105342
E 44 St & 2 Ave,-73.97138714790344,40.75118387463277
Dyckman St & 10 Ave,-73.9230939745903,40.85890447538412
Calyer St & Jewel St,-73.94839,40.72984
1 Ave & E 16 St,-73.98165557,40.73221853
West St & Liberty St,-74.014847,40.711444
Wales Ave & E 147 St,-73.907729,40.811314
E 97 St & Madison Ave,-73.953559,40.787801
59 St & 59 Rd,-73.908454477787,40.71790852734058
E 47 St & 1 Ave,-73.96784384,40.75206862
Lincoln Ave & E 138 St,-73.927311,40.810893
Milton St & Franklin St,-73.95779,40.72906
E 67 St & Park Ave,-73.96592080593109,40.76780080148132
Van Dam St & Meeker Ave,-73.9368,40.72532
9 Ave & W 219 St,-73.911503,40.871094
Menahan St & Onderdonk Ave,-73.9096,40.70553
W 87 St & West End Ave,-73.97757,40.789622
Bialystoker Pl & Delancey St,-73.98261206,40.71622644
Frederick Douglass Blvd & W 112 St,-73.957145,40.801694
N 11 St & Kent Ave,-73.95921930670738,40.72248188638219
3 Ave & E 62 St,-73.96526895,40.76312584
Bus Slip & State St,-74.013942,40.701907
College Ave & E 170 St,-73.910489,40.837576
